left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_body_y,left_body_x,right_body_y,right_body_x,len_factor,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_foot_y,right_foot_y,fall
132.20338,88.28539,123.3393,36.470943,270.69553,80.99786,273.8785,52.141964,138.683745976245,185.31476,125.38186,189.68889,119.62122,331.93948,339.07394,False
72.193275,213.74788,79.922066,290.94467,204.88452,239.6787,208.1776,285.11728,135.20124278488873,283.71628,239.43816,286.60815,264.95578,366.44742,361.484,False
88.847885,282.9435,92.791306,209.87395,184.03825,292.7469,187.40396,246.17215,95.6938475051899,267.6713,297.95163,268.79953,263.1031,345.5138,350.17862,False
52.096363,204.95526,49.83664,110.71772,176.27795,205.11565,180.87341,133.63019,124.18169842026039,256.02936,222.26042,265.09332,84.552635,351.33884,352.20175,False
140.62363,110.98859,154.49287,39.038036,257.6201,147.65448,274.58673,103.41975,122.60733825328289,181.78267,243.15166,199.72914,205.38062,311.8505,312.8384,False
191.93315,376.83884,162.13646,248.01843,381.32117,296.56058,350.90372,216.84836,205.69982844235184,0.0,0.0,320.13446,105.94926,0.0,0.0,False
177.22906,371.48685,151.41144,224.60483,372.45737,341.225,346.44427,230.8593,197.55978566600984,0.0,0.0,368.53915,40.597855,0.0,0.0,False
82.87557,142.90363,90.77085,104.880875,196.423,185.85101,210.53975,162.03748,121.3980947599168,232.03093,305.55765,244.50102,299.31693,317.61768,336.5644,False
144.48236,123.27886,201.69044,26.758614,299.42056,158.64828,336.768,99.74604,158.92401481999772,228.08221,297.88306,267.88705,255.14551,302.37476,336.68103,False
156.11017,254.43073,161.39494,101.7861,321.08127,193.63428,326.4708,109.791306,175.81715458501787,281.20566,223.65817,285.44785,204.88203,0.0,0.0,False
128.8854,74.78922,164.82419,21.05699,264.15317,173.43655,298.01636,141.42856,167.41763105671382,203.65193,305.11584,239.50165,286.6094,284.08133,307.42654,False
105.48668,128.03404,113.405205,81.28363,244.96416,129.83415,261.623,96.350494,139.48909373993382,272.8484,271.30405,290.7867,235.59738,353.1184,369.55927,False
95.648926,332.8197,83.468315,148.7601,212.22675,266.97784,208.36554,140.55653,133.8862887977302,210.88776,322.99698,208.2368,137.59892,351.5564,345.8613,False
76.290375,194.24754,98.83009,91.84563,188.41641,213.25618,207.16801,150.97977,113.72588345655915,233.0506,319.0999,254.01172,273.72614,327.67114,352.51196,False
147.1489,83.093094,138.4123,153.92792,273.90338,175.61996,282.50354,219.43282,156.93285681795803,237.94044,278.21274,238.91107,325.0669,261.77408,266.00955,False
141.14163,301.42215,142.34871,149.24709,309.54602,238.35596,321.34692,129.43092,179.82597891900713,318.82867,355.41168,334.80792,236.40219,0.0,0.0,False
156.95726,347.08,129.91231,190.70074,258.3879,283.0482,242.01518,175.24011,119.95102267358237,236.61578,284.82925,211.73595,116.89606,322.30765,0.0,False
155.14885,351.56323,139.82501,267.48697,339.82217,279.9637,321.01285,214.21371,198.0674828578464,321.4553,253.6235,296.0648,144.00858,0.0,0.0,False
36.249264,183.0183,35.6342,167.3421,72.44224,178.97041,72.25656,169.1313,36.418631534632596,94.75885,179.3023,94.63606,167.98718,113.73639,113.56102,False
85.01164,230.93257,97.323814,69.65032,247.73845,229.47954,263.77402,129.33508,162.73329378358392,276.039,317.39975,296.72812,241.38417,343.0935,371.2403,False
126.88289,342.7601,91.81038,198.06255,284.66678,249.68678,259.75888,162.51328,183.18951521378156,308.61633,125.459305,279.4759,73.88668,0.0,0.0,False
